title,views,date_time,video_link,thumbnail_link
Job-A-Thon Exclusive: Hiring Challenge For Amazon Alexa | GeeksforGeeks,3.9K views,2 years ago,/watch?v=m1uCZUvw8Wg,https://i.ytimg.com/vi/m1uCZUvw8Wg/hqdefault.jpg
Presenting Coders Ka Dost | GeeksforGeeks Ft. @Hustle_With_Harman,7.7K views,2 years ago,/watch?v=LawzObS9uww,https://i.ytimg.com/vi/LawzObS9uww/hqdefault.jpg
How To Crack FAANG Companies As A Tier-3 College Student? | GeeksforGeeks,8.5K views,2 years ago,/watch?v=bgCWuH4ZpM8,https://i.ytimg.com/vi/bgCWuH4ZpM8/hqdefault.jpg
Weekly Interview Series By GeeksforGeeks | Practice Interview Problems,81K views,2 years ago,/watch?v=1D7HZw9RQ9M,https://i.ytimg.com/vi/1D7HZw9RQ9M/hqdefault.jpg
THIS Will Make You RICH! | Make Money Sitting at Home | GeeksforGeeks,7.2K views,2 years ago,/watch?v=GgTKUySIzD0,https://i.ytimg.com/vi/GgTKUySIzD0/hqdefault.jpg
Geek-O-Lympics 2022 | GeeksforGeeks,3.7K views,2 years ago,/watch?v=G3T57IkE-PY,https://i.ytimg.com/vi/G3T57IkE-PY/hqdefault.jpg
How To Land A Consultancy Job Without An MBA?  Ft. Dhairya Gangwani | GeeksforGeeks,18K views,2 years ago,/watch?v=0bce9CP2uEo,https://i.ytimg.com/vi/0bce9CP2uEo/hqdefault.jpg
"DON'T Repeat These 5 Coding Mistakes! Ft. Prakash Sakari, Mentor - GeeksforGeeks",6.7K views,2 years ago,/watch?v=EHWtNSP2nWI,https://i.ytimg.com/vi/EHWtNSP2nWI/hqdefault.jpg
Delivery Hero Interview Experience 2022 | Delivery Hero Interview Questions | GeeksforGeeks,6.5K views,2 years ago,/watch?v=Rj1TxLy1fb8,https://i.ytimg.com/vi/Rj1TxLy1fb8/hqdefault.jpg
Geek-O-Lympics 2022 LIVE Now | GeeksforGeeks,3.5K views,2 years ago,/watch?v=wHwqqjHdX70,https://i.ytimg.com/vi/wHwqqjHdX70/hqdefault.jpg
Geek-O-Lympics 2022,3.4K views,2 years ago,/watch?v=jF_yK4XRk40,https://i.ytimg.com/vi/jF_yK4XRk40/hqdefault.jpg
"Not from tier 1 college? No problem! | GeeksforGeeks ft@TharunSpeaks  | GfG Karlo, Ho Jayega!",9.1K views,2 years ago,/watch?v=KOR03BBr9MY,https://i.ytimg.com/vi/KOR03BBr9MY/hqdefault.jpg
Spend Your Summer Vacations Wisely! Ft. Sandeep Sir | GeeksforGeeks,9.8K views,2 years ago,/watch?v=npoTmRqPjcU,https://i.ytimg.com/vi/npoTmRqPjcU/hqdefault.jpg
PayPal Interview Experience 2022 | PayPal Interview Questions | GeeksforGeeks,12K views,2 years ago,/watch?v=-S7R-NBIeI8,https://i.ytimg.com/vi/-S7R-NBIeI8/hqdefault.jpg
"Zabardast Gyaan | GeeksforGeeks ft. @IqlipseNova   | GfG Karlo, Ho Jayega!",28K views,2 years ago,/watch?v=p0n8lcCiR9Q,https://i.ytimg.com/vi/p0n8lcCiR9Q/hqdefault.jpg
Google Interview Experience 2022 | Google Interview Process | GeeksforGeeks,65K views,2 years ago,/watch?v=lmCJyfYsBHo,https://i.ytimg.com/vi/lmCJyfYsBHo/hqdefault.jpg
Happy Fathers Day | GeeksforGeeks,2.2K views,2 years ago,/watch?v=I0Nx2l2wiU4,https://i.ytimg.com/vi/I0Nx2l2wiU4/hqdefault.jpg
From One Aspirant To Another | GeeksforGeeks ft. Naveen Kasturia,3.4K views,2 years ago,/watch?v=rGCEvfeJD-w,https://i.ytimg.com/vi/rGCEvfeJD-w/hqdefault.jpg
"How to Prepare a Winning Resume in 5 Steps Ft. Prakash Sakari, Mentor - GeeksforGeeks",3.6K views,2 years ago,/watch?v=tUan6S_9Z9g,https://i.ytimg.com/vi/tUan6S_9Z9g/hqdefault.jpg
One Stop Destination To Succeed In The World Of Coding! | GeeksforGeeks ft. Mayur More,33K views,2 years ago,/watch?v=7_8wrRym7kU,https://i.ytimg.com/vi/7_8wrRym7kU/hqdefault.jpg
Hotstar Interview Experience 2022 | Hotstar Interview Process | GeeksforGeeks,9.2K views,2 years ago,/watch?v=a5WeFxOoo_E,
"GeeksforGeeks Goes To Dronacharya College, Gurugram",1.5K views,2 years ago,/watch?v=iNfcO0aF7uI,
BEST Opportunities For Women In Technology | Internships & Courses #shorts,2.8K views,2 years ago,/watch?v=rQfJyOhh0BM,
GeeksforGeeks Goes To KIET Ghaziabad,2.9K views,2 years ago,/watch?v=wPSJUa6sPv0,
